altura;raio;lambda;scattering
140.00;120.00;1.000;19.790985581
140.00;120.00;1.004;19.606983556
140.00;120.00;1.008;19.290664215
140.00;120.00;1.012;19.176205134
140.00;120.00;1.016;18.874576632
140.00;120.00;1.020;18.649673979
140.00;120.00;1.024;18.481133791
140.00;120.00;1.028;18.317436672
140.00;120.00;1.032;18.039014956
140.00;120.00;1.036;17.953813623
140.00;120.00;1.040;17.551867603
140.00;120.00;1.044;17.431300374
140.00;120.00;1.048;17.247670417
140.00;120.00;1.052;16.945390428
140.00;120.00;1.056;16.788332120
140.00;120.00;1.060;16.502911641
140.00;120.00;1.064;16.356748783
140.00;120.00;1.068;16.263471612
140.00;120.00;1.072;15.861850076
140.00;120.00;1.076;15.515249860
140.00;120.00;1.080;15.440245630
140.00;120.00;1.084;15.069994125
140.00;120.00;1.088;15.000104910
140.00;120.00;1.092;14.674686919
140.00;120.00;1.096;14.439569127
140.00;120.00;1.100;14.335152674
140.00;120.00;1.104;14.016572380
140.00;120.00;1.108;14.286116490
140.00;120.00;1.112;13.543345857
140.00;120.00;1.116;13.392639131
140.00;120.00;1.120;13.271541593
140.00;120.00;1.124;13.343752448
140.00;120.00;1.128;12.700346604
140.00;120.00;1.132;12.711022651
140.00;120.00;1.136;12.409003841
140.00;120.00;1.140;12.126395470
140.00;120.00;1.144;11.917388526
140.00;120.00;1.148;11.642637893
140.00;120.00;1.152;11.560981001
140.00;120.00;1.156;11.346691919
140.00;120.00;1.160;11.069901185
140.00;120.00;1.164;10.914860843
140.00;120.00;1.168;11.044585517
140.00;120.00;1.172;10.568214246
140.00;120.00;1.176;10.420057217
140.00;120.00;1.180;10.315190512
140.00;120.00;1.184;10.076388532
140.00;120.00;1.188;9.840709518
140.00;120.00;1.192;9.885494577
140.00;120.00;1.196;9.713991229
140.00;120.00;1.200;9.323694180
140.00;130.00;0.400;12.936360243
140.00;130.00;0.404;13.009580246
140.00;130.00;0.408;13.421626591
140.00;130.00;0.412;13.618042483
140.00;130.00;0.416;14.011723551
140.00;130.00;0.420;14.371696164
140.00;130.00;0.424;14.712117824
140.00;130.00;0.428;15.170878328
140.00;130.00;0.432;15.676106544
140.00;130.00;0.436;16.121825424
140.00;130.00;0.440;16.605287304
140.00;130.00;0.444;16.755345403
140.00;130.00;0.448;17.368401104
140.00;130.00;0.452;17.496318015
140.00;130.00;0.456;17.840351831
140.00;130.00;0.460;18.126663820
140.00;130.00;0.464;18.455747182
140.00;130.00;0.468;18.717220609
140.00;130.00;0.472;19.109568960
140.00;130.00;0.476;19.410654929
140.00;130.00;0.480;19.711498283
140.00;130.00;0.484;20.016964418
140.00;130.00;0.488;20.319212523
140.00;130.00;0.492;20.594402877
140.00;130.00;0.496;21.004001087
140.00;130.00;0.500;21.349769067
140.00;130.00;0.504;21.765064659
140.00;130.00;0.508;22.014273702
140.00;130.00;0.512;22.284906967
140.00;130.00;0.516;22.592095539
140.00;130.00;0.520;22.856318910
140.00;130.00;0.524;23.177172913
140.00;130.00;0.528;23.473688865
140.00;130.00;0.532;23.820032252
140.00;130.00;0.536;23.988166272
140.00;130.00;0.540;24.340453244
140.00;130.00;0.544;24.515327388
140.00;130.00;0.548;24.762241170
140.00;130.00;0.552;24.906899082
140.00;130.00;0.556;25.074071337
140.00;130.00;0.560;25.165769002
140.00;130.00;0.564;25.308307523
140.00;130.00;0.568;25.295401486
140.00;130.00;0.572;25.365508049
140.00;130.00;0.576;25.559463305
140.00;130.00;0.580;25.424876189
140.00;130.00;0.584;25.292694294
140.00;130.00;0.588;25.085934677
140.00;130.00;0.592;24.981954568
140.00;130.00;0.596;24.887421319
140.00;130.00;0.600;24.675701141
140.00;130.00;0.604;24.415984737
140.00;130.00;0.608;24.206393792
140.00;130.00;0.612;24.047317476
140.00;130.00;0.616;23.682324432
140.00;130.00;0.620;23.465694166
140.00;130.00;0.624;23.215631604
140.00;130.00;0.628;22.800915061
140.00;130.00;0.632;22.649861311
140.00;130.00;0.636;22.274422176
140.00;130.00;0.640;22.089698102
140.00;130.00;0.644;21.917828185
140.00;130.00;0.648;21.604597949
140.00;130.00;0.652;21.363285392
140.00;130.00;0.656;21.132617722
140.00;130.00;0.660;20.918476103
140.00;130.00;0.664;20.755202162
140.00;130.00;0.668;20.702337813
140.00;130.00;0.672;20.545433778
140.00;130.00;0.676;20.346484223
140.00;130.00;0.680;20.256210071
140.00;130.00;0.684;20.112183597
140.00;130.00;0.688;20.115633429
140.00;130.00;0.692;20.034979322
140.00;130.00;0.696;19.904166267
140.00;130.00;0.700;19.876097211
140.00;130.00;0.704;19.817935604
140.00;130.00;0.708;19.869836862
140.00;130.00;0.712;19.843366233
140.00;130.00;0.716;19.779114275
140.00;130.00;0.720;19.781341268
140.00;130.00;0.724;19.751087227
140.00;130.00;0.728;19.851320302
140.00;130.00;0.732;19.915636388
140.00;130.00;0.736;19.905720750
140.00;130.00;0.740;19.989792130
140.00;130.00;0.744;20.012099263
140.00;130.00;0.748;20.232465074
140.00;130.00;0.752;20.277011964
140.00;130.00;0.756;20.295321340
140.00;130.00;0.760;20.441041122
140.00;130.00;0.764;20.480115293
140.00;130.00;0.768;20.578127896
140.00;130.00;0.772;20.680817814
140.00;130.00;0.776;20.917777201
140.00;130.00;0.780;20.970644919
140.00;130.00;0.784;20.977629833
140.00;130.00;0.788;21.185845180
140.00;130.00;0.792;21.319952272
140.00;130.00;0.796;21.297779670
140.00;130.00;0.800;21.588434171
140.00;130.00;0.804;21.737414746
140.00;130.00;0.808;21.792944407
140.00;130.00;0.812;21.688928922
140.00;130.00;0.816;22.153601314
140.00;130.00;0.820;22.290664798
140.00;130.00;0.824;22.457239387
140.00;130.00;0.828;22.674449548
140.00;130.00;0.832;22.675565846
140.00;130.00;0.836;22.818138712
140.00;130.00;0.840;22.952854037
140.00;130.00;0.844;23.074750884
140.00;130.00;0.848;23.226765037
140.00;130.00;0.852;23.437433129
140.00;130.00;0.856;23.520714398
140.00;130.00;0.860;23.624473638
140.00;130.00;0.864;23.748243222
140.00;130.00;0.868;23.906569847
140.00;130.00;0.872;23.978689625
140.00;130.00;0.876;24.080679729
140.00;130.00;0.880;24.292446469
140.00;130.00;0.884;24.392995287
140.00;130.00;0.888;24.501884910
140.00;130.00;0.892;24.635767840
140.00;130.00;0.896;24.654040308
140.00;130.00;0.900;24.794503135
140.00;130.00;0.904;24.834545695
140.00;130.00;0.908;24.930348728
140.00;130.00;0.912;24.974815224
140.00;130.00;0.916;25.082891834
140.00;130.00;0.920;25.138786383
140.00;130.00;0.924;25.209137727
140.00;130.00;0.928;25.220942439
140.00;130.00;0.932;25.283574046
140.00;130.00;0.936;25.298388921
140.00;130.00;0.940;25.406155251
140.00;130.00;0.944;25.387906704
140.00;130.00;0.948;25.445111609
140.00;130.00;0.952;25.431231666
140.00;130.00;0.956;25.334487488
140.00;130.00;0.960;25.366935293
140.00;130.00;0.964;25.369932448
140.00;130.00;0.968;25.359048672
140.00;130.00;0.972;25.287834730
140.00;130.00;0.976;25.221345853
140.00;130.00;0.980;25.483904335
140.00;130.00;0.984;25.235464158
140.00;130.00;0.988;25.228352476
140.00;130.00;0.992;25.149839925
140.00;130.00;0.996;25.014764811
140.00;130.00;1.000;24.925508521
140.00;130.00;1.004;24.828300567
140.00;130.00;1.008;24.715910539
140.00;130.00;1.012;24.535463584
140.00;130.00;1.016;24.453323752
140.00;130.00;1.020;24.302745206
140.00;130.00;1.024;24.195059400
140.00;130.00;1.028;24.027072938
140.00;130.00;1.032;23.936763618
140.00;130.00;1.036;23.832212552
140.00;130.00;1.040;23.592255190
140.00;130.00;1.044;23.409059594
140.00;130.00;1.048;23.243583609
140.00;130.00;1.052;23.068693849
140.00;130.00;1.056;22.880904987
140.00;130.00;1.060;22.756401522
140.00;130.00;1.064;22.740560683
140.00;130.00;1.068;22.533126814
140.00;130.00;1.072;21.973142020
140.00;130.00;1.076;21.797532750
140.00;130.00;1.080;21.691832627
140.00;130.00;1.084;21.410931225
140.00;130.00;1.088;21.461237155
140.00;130.00;1.092;20.859288814
140.00;130.00;1.096;20.686524501
140.00;130.00;1.100;20.423466866
140.00;130.00;1.104;20.155927865
140.00;130.00;1.108;20.114466043
140.00;130.00;1.112;19.764441771
140.00;130.00;1.116;19.622519683
140.00;130.00;1.120;19.200866620
140.00;130.00;1.124;18.998706323
140.00;130.00;1.128;18.887160026
140.00;130.00;1.132;18.491568852
140.00;130.00;1.136;18.300546987
140.00;130.00;1.140;18.231001626
140.00;130.00;1.144;17.981189723
140.00;130.00;1.148;17.766107543
140.00;130.00;1.152;17.508695934
140.00;130.00;1.156;17.336254726
140.00;130.00;1.160;16.888414104
140.00;130.00;1.164;16.663113635
140.00;130.00;1.168;16.458677974
140.00;130.00;1.172;16.245530205
140.00;130.00;1.176;15.836400986
140.00;130.00;1.180;15.718062752
140.00;130.00;1.184;15.595523259
140.00;130.00;1.188;15.271012959
140.00;130.00;1.192;15.154211981
140.00;130.00;1.196;14.715987796
140.00;130.00;1.200;14.475745246
140.00;140.00;0.400;14.707205909
140.00;140.00;0.404;14.916225091
140.00;140.00;0.408;15.137369596
140.00;140.00;0.412;15.442301476
140.00;140.00;0.416;15.796644797
140.00;140.00;0.420;16.306711127
140.00;140.00;0.424;16.701850690
140.00;140.00;0.428;17.192670675
140.00;140.00;0.432;17.633344986
140.00;140.00;0.436;17.995225478
140.00;140.00;0.440;18.438732980
140.00;140.00;0.444;18.820239267
140.00;140.00;0.448;19.263968257
140.00;140.00;0.452;19.545403295
140.00;140.00;0.456;19.753095969
140.00;140.00;0.460;20.085862785
140.00;140.00;0.464;20.305834163
140.00;140.00;0.468;20.517474070
140.00;140.00;0.472;20.768951846
140.00;140.00;0.476;21.052337946
140.00;140.00;0.480;21.355061492
140.00;140.00;0.484;21.604984277
140.00;140.00;0.488;21.950854019
140.00;140.00;0.492;22.317938737
140.00;140.00;0.496;22.576657872
140.00;140.00;0.500;22.850847364
140.00;140.00;0.504;23.142909644
140.00;140.00;0.508;23.419631099
140.00;140.00;0.512;23.622205592
140.00;140.00;0.516;23.940552938
140.00;140.00;0.520;24.341119661
140.00;140.00;0.524;24.578398925
140.00;140.00;0.528;24.864678331
140.00;140.00;0.532;25.150458145
140.00;140.00;0.536;25.381884066
140.00;140.00;0.540;25.715048866
140.00;140.00;0.544;25.902710025
140.00;140.00;0.548;26.104550763
140.00;140.00;0.552;26.363168549
140.00;140.00;0.556;26.599318078
140.00;140.00;0.560;26.689115295
140.00;140.00;0.564;26.917106582
140.00;140.00;0.568;27.022014599
140.00;140.00;0.572;27.132047757
140.00;140.00;0.576;27.452802412
140.00;140.00;0.580;27.322833967
140.00;140.00;0.584;27.508617394
140.00;140.00;0.588;27.575769829
140.00;140.00;0.592;27.381638366
140.00;140.00;0.596;27.373564924
140.00;140.00;0.600;27.297446093
140.00;140.00;0.604;27.267015616
140.00;140.00;0.608;27.082241939
140.00;140.00;0.612;26.839773523
140.00;140.00;0.616;26.760785019
140.00;140.00;0.620;26.508764222
140.00;140.00;0.624;26.457143087
140.00;140.00;0.628;26.113647636
140.00;140.00;0.632;25.960734893
140.00;140.00;0.636;25.866619495
140.00;140.00;0.640;25.485010491
140.00;140.00;0.644;25.293716421
140.00;140.00;0.648;24.998017915
140.00;140.00;0.652;24.785293406
140.00;140.00;0.656;24.598585833
140.00;140.00;0.660;24.315245106
140.00;140.00;0.664;24.146033637
140.00;140.00;0.668;23.867926268
140.00;140.00;0.672;23.729219529
140.00;140.00;0.676;23.514695476
140.00;140.00;0.680;23.357909360
140.00;140.00;0.684;23.185707702
140.00;140.00;0.688;23.035012942
140.00;140.00;0.692;22.831110572
140.00;140.00;0.696;22.707723395
140.00;140.00;0.700;22.540627984
140.00;140.00;0.704;22.504854022
140.00;140.00;0.708;22.499516284
140.00;140.00;0.712;22.336885740
140.00;140.00;0.716;22.227438287
140.00;140.00;0.720;22.199927078
140.00;140.00;0.724;22.095908508
140.00;140.00;0.728;22.074445968
140.00;140.00;0.732;22.234717786
140.00;140.00;0.736;22.030850679
140.00;140.00;0.740;22.069778632
140.00;140.00;0.744;22.073204824
140.00;140.00;0.748;22.123588711
140.00;140.00;0.752;22.117406623
140.00;140.00;0.756;22.157406924
140.00;140.00;0.760;22.199900929
140.00;140.00;0.764;22.289804261
140.00;140.00;0.768;22.306775600
140.00;140.00;0.772;22.386769611
140.00;140.00;0.776;22.476425663
140.00;140.00;0.780;22.507104225
140.00;140.00;0.784;22.548678386
140.00;140.00;0.788;22.668514987
140.00;140.00;0.792;22.810859301
140.00;140.00;0.796;22.892944211
140.00;140.00;0.800;23.039477936
140.00;140.00;0.804;23.131188028
140.00;140.00;0.808;23.280659161
140.00;140.00;0.812;23.113231365
140.00;140.00;0.816;23.382028921
140.00;140.00;0.820;23.594790899
140.00;140.00;0.824;23.746590390
140.00;140.00;0.828;23.886869726
140.00;140.00;0.832;24.023639590
140.00;140.00;0.836;24.146233985
140.00;140.00;0.840;24.301409177
140.00;140.00;0.844;24.474420028
140.00;140.00;0.848;24.567844431
140.00;140.00;0.852;24.687985749
140.00;140.00;0.856;24.867185273
140.00;140.00;0.860;24.989635503
140.00;140.00;0.864;25.145575128
140.00;140.00;0.868;25.383197148
140.00;140.00;0.872;25.495272324
140.00;140.00;0.876;25.473814140
140.00;140.00;0.880;25.729286179
140.00;140.00;0.884;25.896195684
140.00;140.00;0.888;26.040982799
140.00;140.00;0.892;26.205246892
140.00;140.00;0.896;26.311383099
140.00;140.00;0.900;26.402468805
140.00;140.00;0.904;26.591106313
140.00;140.00;0.908;26.710275837
140.00;140.00;0.912;26.801224745
140.00;140.00;0.916;26.962578496
140.00;140.00;0.920;27.128735086
140.00;140.00;0.924;27.233249799
140.00;140.00;0.928;27.368186770
140.00;140.00;0.932;27.447012421
140.00;140.00;0.936;27.583993824
140.00;140.00;0.940;27.669946206
140.00;140.00;0.944;27.740311919
140.00;140.00;0.948;27.924971031
140.00;140.00;0.952;27.949215212
140.00;140.00;0.956;28.062528647
140.00;140.00;0.960;28.172476810
140.00;140.00;0.964;28.182471318
140.00;140.00;0.968;28.290232968
140.00;140.00;0.972;28.359072122
140.00;140.00;0.976;28.337518059
140.00;140.00;0.980;28.835973411
140.00;140.00;0.984;28.613389265
140.00;140.00;0.988;28.716438654
140.00;140.00;0.992;28.636277543
140.00;140.00;0.996;28.757088057
140.00;140.00;1.000;28.752434695
140.00;140.00;1.004;28.679307260
140.00;140.00;1.008;28.717826614
140.00;140.00;1.012;28.739384419
140.00;140.00;1.016;28.831461711
140.00;140.00;1.020;28.675199939
140.00;140.00;1.024;28.653161703
140.00;140.00;1.028;28.667036929
140.00;140.00;1.032;28.629374380
140.00;140.00;1.036;28.601394652
140.00;140.00;1.040;28.556598813
140.00;140.00;1.044;28.423943750
140.00;140.00;1.048;28.343454918
140.00;140.00;1.052;28.269201843
140.00;140.00;1.056;28.096948573
140.00;140.00;1.060;28.115524002
140.00;140.00;1.064;28.210848714
140.00;140.00;1.068;28.114446817
140.00;140.00;1.072;27.787060019
140.00;140.00;1.076;27.589606958
140.00;140.00;1.080;27.440831823
140.00;140.00;1.084;27.476189116
140.00;140.00;1.088;27.104979929
140.00;140.00;1.092;27.008315836
140.00;140.00;1.096;26.825236551
140.00;140.00;1.100;26.621701716
140.00;140.00;1.104;26.392706808
140.00;140.00;1.108;26.123426052
140.00;140.00;1.112;25.954160095
140.00;140.00;1.116;25.867187814
140.00;140.00;1.120;25.651248434
140.00;140.00;1.124;25.578453352
140.00;140.00;1.128;25.449534247
140.00;140.00;1.132;25.199123894
140.00;140.00;1.136;24.964650811
140.00;140.00;1.140;24.735639250
140.00;140.00;1.144;24.305398111
140.00;140.00;1.148;24.293512005
140.00;140.00;1.152;24.085903824
140.00;140.00;1.156;23.877645516
140.00;140.00;1.160;23.623583858
140.00;140.00;1.164;23.165082549
140.00;140.00;1.168;22.953746849
140.00;140.00;1.172;22.818412008
140.00;140.00;1.176;22.520904043
140.00;140.00;1.180;22.320254641
140.00;140.00;1.184;21.931716475
140.00;140.00;1.188;21.668941570
140.00;140.00;1.192;21.617327818
140.00;140.00;1.196;21.321068002
140.00;140.00;1.200;21.045298855
140.00;150.00;0.400;16.740789475
140.00;150.00;0.404;17.030835320
140.00;150.00;0.408;17.003318300
140.00;150.00;0.412;17.383016285
140.00;150.00;0.416;17.836367170
140.00;150.00;0.420;18.220915405
140.00;150.00;0.424;18.665731989
140.00;150.00;0.428;19.043040230
140.00;150.00;0.432;19.648908586
140.00;150.00;0.436;20.236958807
140.00;150.00;0.440;20.922331383
140.00;150.00;0.444;21.347795381
140.00;150.00;0.448;21.534078969
140.00;150.00;0.452;21.885175333
140.00;150.00;0.456;22.157760589
140.00;150.00;0.460;22.300526143
140.00;150.00;0.464;22.472187069
140.00;150.00;0.468;22.598267908
140.00;150.00;0.472;22.829280129
140.00;150.00;0.476;23.004398073
140.00;150.00;0.480;23.308180395
140.00;150.00;0.484;23.471378125
140.00;150.00;0.488;23.690833465
140.00;150.00;0.492;23.913959516
140.00;150.00;0.496;24.188232970
140.00;150.00;0.500;24.415603870
140.00;150.00;0.504;24.837901234
140.00;150.00;0.508;25.070119403
140.00;150.00;0.512;25.218367893
140.00;150.00;0.516;25.622311029
140.00;150.00;0.520;25.967326460
140.00;150.00;0.524;26.224271596
140.00;150.00;0.528;26.503600478
140.00;150.00;0.532;26.778256448
140.00;150.00;0.536;27.014992655
140.00;150.00;0.540;27.313063446
140.00;150.00;0.544;27.499491649
140.00;150.00;0.548;27.762143248
140.00;150.00;0.552;28.019193603
140.00;150.00;0.556;28.214252404
140.00;150.00;0.560;28.473833836
140.00;150.00;0.564;28.579911875
140.00;150.00;0.568;28.850370125
140.00;150.00;0.572;29.002238273
140.00;150.00;0.576;29.293981166
140.00;150.00;0.580;29.277061495
140.00;150.00;0.584;29.399434142
140.00;150.00;0.588;29.485633352
140.00;150.00;0.592;29.591225155
140.00;150.00;0.596;29.612735211
140.00;150.00;0.600;29.566429821
140.00;150.00;0.604;29.655773290
140.00;150.00;0.608;29.686881716
140.00;150.00;0.612;29.662342594
140.00;150.00;0.616;29.546646460
140.00;150.00;0.620;29.414982284
140.00;150.00;0.624;29.385802413
140.00;150.00;0.628;29.272507430
140.00;150.00;0.632;29.036094145
140.00;150.00;0.636;28.901899123
140.00;150.00;0.640;28.882829525
140.00;150.00;0.644;28.632550711
140.00;150.00;0.648;28.537263026
140.00;150.00;0.652;28.246297813
140.00;150.00;0.656;27.992076041
140.00;150.00;0.660;27.630993221
140.00;150.00;0.664;27.631086413
140.00;150.00;0.668;27.317197461
140.00;150.00;0.672;27.056985578
140.00;150.00;0.676;26.889433132
140.00;150.00;0.680;26.713786842
140.00;150.00;0.684;26.367975191
140.00;150.00;0.688;26.275428265
140.00;150.00;0.692;26.159379907
140.00;150.00;0.696;25.932767069
140.00;150.00;0.700;25.838449005
140.00;150.00;0.704;25.440010976
140.00;150.00;0.708;25.476541110
140.00;150.00;0.712;25.313705542
140.00;150.00;0.716;25.154604542
140.00;150.00;0.720;25.044834655
140.00;150.00;0.724;24.973233243
140.00;150.00;0.728;24.745940747
140.00;150.00;0.732;24.738057053
140.00;150.00;0.736;24.630203845
140.00;150.00;0.740;24.585172917
140.00;150.00;0.744;24.598335648
140.00;150.00;0.748;24.594368309
140.00;150.00;0.752;24.504068895
140.00;150.00;0.756;24.443189135
140.00;150.00;0.760;24.468540571
140.00;150.00;0.764;24.457976958
140.00;150.00;0.768;24.529748762
140.00;150.00;0.772;24.575445503
140.00;150.00;0.776;24.625587910
140.00;150.00;0.780;24.605886232
140.00;150.00;0.784;24.633389873
140.00;150.00;0.788;24.631629112
140.00;150.00;0.792;24.722809747
140.00;150.00;0.796;24.809488888
140.00;150.00;0.800;24.983800899
140.00;150.00;0.804;24.954240852
140.00;150.00;0.808;25.102967960
140.00;150.00;0.812;25.156553108
140.00;150.00;0.816;25.307075298
140.00;150.00;0.820;25.368271396
140.00;150.00;0.824;25.339930526
