altura;raio;lambda;scattering
110.00;90.00;0.452;5.014241006
110.00;90.00;0.456;4.980349374
110.00;90.00;0.460;4.937497001
110.00;90.00;0.464;4.885584414
110.00;90.00;0.468;4.84447642
110.00;90.00;0.472;4.813311991
110.00;90.00;0.476;4.791388971
110.00;90.00;0.480;4.787887176
110.00;90.00;0.484;4.761883997
110.00;90.00;0.488;4.757989808
110.00;90.00;0.492;4.746715967
110.00;90.00;0.496;4.758040285
110.00;90.00;0.500;4.75997312
110.00;90.00;0.504;4.783272739
110.00;90.00;0.508;4.801858728
110.00;90.00;0.512;4.85738768
110.00;90.00;0.516;4.890198537
110.00;90.00;0.520;4.963037197
110.00;90.00;0.524;5.017278417
110.00;90.00;0.528;5.080900828
110.00;90.00;0.532;5.150535507
110.00;90.00;0.536;5.21875165
110.00;90.00;0.540;5.313173401
110.00;90.00;0.544;5.391192275
110.00;90.00;0.548;5.471890553
110.00;90.00;0.552;5.547011141
110.00;90.00;0.556;5.612418345
110.00;90.00;0.560;5.637655815
110.00;90.00;0.564;5.734100428
110.00;90.00;0.568;5.810028218
110.00;90.00;0.572;5.858779093
110.00;90.00;0.576;5.958469047
110.00;90.00;0.580;6.002360899
110.00;90.00;0.584;6.061635279
110.00;90.00;0.588;6.053170693
110.00;90.00;0.592;6.218247532
110.00;90.00;0.596;6.370036084
110.00;90.00;0.600;6.60908363
110.00;90.00;0.604;6.75280833
110.00;90.00;0.608;6.86842565
110.00;90.00;0.612;7.125127772
110.00;90.00;0.616;7.418760926
110.00;90.00;0.620;7.629652699
110.00;90.00;0.624;7.882499117
110.00;90.00;0.628;8.007832788
110.00;90.00;0.632;8.469094762
110.00;90.00;0.636;8.587952111
110.00;90.00;0.640;9.018990795
110.00;90.00;0.644;9.266523033
110.00;90.00;0.648;9.638444947
110.00;90.00;0.652;10.00982995
110.00;90.00;0.656;10.33805469
110.00;90.00;0.660;10.49227055
110.00;90.00;0.664;10.75981986
110.00;90.00;0.668;11.09364244
110.00;90.00;0.672;11.45920922
110.00;90.00;0.676;11.56081278
110.00;90.00;0.680;11.85331162
110.00;90.00;0.684;12.07161695
110.00;90.00;0.688;12.32769226
110.00;90.00;0.692;12.46196109
110.00;90.00;0.696;12.6356317
110.00;90.00;0.700;12.89486796
110.00;90.00;0.704;12.95772653
110.00;90.00;0.708;13.11410934
110.00;90.00;0.712;13.23002845
110.00;90.00;0.716;13.34747997
110.00;90.00;0.720;13.51378493
110.00;90.00;0.724;13.56791402
110.00;90.00;0.728;13.60787663
110.00;90.00;0.732;13.70642621
110.00;90.00;0.736;13.67198567
110.00;90.00;0.740;13.70390899
110.00;90.00;0.744;13.69419093
110.00;90.00;0.748;13.67951651
110.00;90.00;0.752;13.62006113
110.00;90.00;0.756;13.55656976
110.00;90.00;0.760;13.40976789
110.00;90.00;0.764;13.45953114
110.00;90.00;0.768;13.34385224
110.00;90.00;0.772;13.2416802
110.00;90.00;0.776;13.05888825
110.00;90.00;0.780;12.98718536
110.00;90.00;0.784;12.83040842
110.00;90.00;0.788;12.64093509
110.00;90.00;0.792;12.52506776
110.00;90.00;0.796;12.25362931
110.00;90.00;0.800;12.12601586
110.00;90.00;0.804;11.96809488
110.00;90.00;0.808;11.74071975
110.00;90.00;0.812;11.37759134
110.00;90.00;0.816;11.30436722
110.00;90.00;0.820;11.17638784
110.00;90.00;0.824;10.85468033
110.00;90.00;0.828;10.70694305
110.00;90.00;0.832;10.44598653
110.00;90.00;0.836;10.25939825
110.00;90.00;0.840;9.965117198
110.00;90.00;0.844;9.823532491
110.00;90.00;0.848;9.619528187
110.00;90.00;0.852;9.368397058
110.00;90.00;0.856;9.176385884
110.00;90.00;0.860;8.94971389
110.00;90.00;0.864;8.750110816
110.00;90.00;0.868;8.631223204
110.00;90.00;0.872;8.378428073
110.00;90.00;0.876;8.27081943
110.00;90.00;0.880;8.018771412
110.00;90.00;0.884;7.721697651
110.00;90.00;0.888;7.588645857
110.00;90.00;0.892;7.444164141
110.00;90.00;0.896;7.301632077
110.00;90.00;0.900;7.053635059
110.00;90.00;0.904;6.929761457
110.00;90.00;0.908;6.742692545
110.00;90.00;0.912;6.590493943
110.00;90.00;0.916;6.433273422
110.00;90.00;0.920;6.33286063
110.00;90.00;0.924;6.079742412
110.00;90.00;0.928;6.009455069
110.00;90.00;0.932;5.838643871
110.00;90.00;0.936;5.641925616
110.00;90.00;0.940;5.532557558
110.00;90.00;0.944;5.432295066
110.00;90.00;0.948;5.295923476
110.00;90.00;0.952;5.122682528
110.00;90.00;0.956;5.015201983
110.00;90.00;0.960;4.92924577
110.00;90.00;0.964;4.756870206
110.00;90.00;0.968;4.642544594
110.00;90.00;0.972;4.535514129
110.00;90.00;0.976;4.413570239
110.00;90.00;0.980;4.388694914
110.00;90.00;0.984;4.232327494
110.00;90.00;0.988;4.175086095
110.00;90.00;0.992;4.059426186
110.00;90.00;0.996;3.967375633
110.00;90.00;1.000;3.859489513
110.00;90.00;1.004;3.760259184
110.00;90.00;1.008;3.690095815
110.00;90.00;1.012;3.606345011
110.00;90.00;1.016;3.518215991
110.00;90.00;1.020;3.413594724
110.00;90.00;1.024;3.380052031
110.00;90.00;1.028;3.344033185
110.00;90.00;1.032;3.261676618
110.00;90.00;1.036;3.155064173
110.00;90.00;1.040;3.094378342
110.00;90.00;1.044;3.01588686
110.00;90.00;1.048;2.958683821
110.00;90.00;1.052;2.905540323
110.00;90.00;1.056;2.84740333
110.00;90.00;1.060;2.751925815
110.00;90.00;1.064;2.71222709
110.00;90.00;1.068;2.679997639
110.00;90.00;1.072;2.575330472
110.00;90.00;1.076;2.536187609
110.00;90.00;1.080;2.478594908
110.00;90.00;1.084;2.418179208
110.00;90.00;1.088;2.359274108
110.00;90.00;1.092;2.337390027
110.00;90.00;1.096;2.284892175
110.00;90.00;1.100;2.213644889
110.00;90.00;1.104;2.17582852
110.00;90.00;1.108;2.165154534
110.00;90.00;1.112;2.088505567
110.00;90.00;1.116;2.033196385
110.00;90.00;1.120;2.03487531
110.00;90.00;1.124;1.972307051
110.00;90.00;1.128;1.920794266
110.00;90.00;1.132;1.876454058
110.00;90.00;1.136;1.847748146
110.00;90.00;1.140;1.816993758
110.00;90.00;1.144;1.767502491
110.00;90.00;1.148;1.759338441
110.00;90.00;1.152;1.723099057
110.00;90.00;1.156;1.682197245
110.00;90.00;1.160;1.635915343
110.00;90.00;1.164;1.60468977
110.00;90.00;1.168;1.586587903
110.00;90.00;1.172;1.55538891
110.00;90.00;1.176;1.520902962
110.00;90.00;1.180;1.501704372
110.00;90.00;1.184;1.458629006
110.00;90.00;1.188;1.442021426
110.00;90.00;1.192;1.417534815
110.00;90.00;1.196;1.395410015
110.00;90.00;1.200;1.358730314
110.00;100.00;0.400;6.655858406
110.00;100.00;0.404;6.647383441
110.00;100.00;0.408;6.64294317
110.00;100.00;0.412;6.590169837
110.00;100.00;0.416;6.569741694
110.00;100.00;0.420;6.541891817
110.00;100.00;0.424;6.49401853
110.00;100.00;0.428;6.446007871
110.00;100.00;0.432;6.427390092
110.00;100.00;0.436;6.369208133
110.00;100.00;0.440;6.312611576
110.00;100.00;0.444;6.267820286
110.00;100.00;0.448;6.2414973
110.00;100.00;0.452;6.194446492
110.00;100.00;0.456;6.126459559
110.00;100.00;0.460;6.08694367
110.00;100.00;0.464;6.041178687
110.00;100.00;0.468;5.989739418
110.00;100.00;0.472;5.97236129
110.00;100.00;0.476;5.93809789
110.00;100.00;0.480;5.936609633
110.00;100.00;0.484;5.924588069
110.00;100.00;0.488;5.920212288
110.00;100.00;0.492;5.906731185
110.00;100.00;0.496;5.918526248
110.00;100.00;0.500;5.95365057
110.00;100.00;0.504;5.975117352
110.00;100.00;0.508;6.030846442
110.00;100.00;0.512;6.078818996
110.00;100.00;0.516;6.15348979
110.00;100.00;0.520;6.229697634
110.00;100.00;0.524;6.299115917
110.00;100.00;0.528;6.406549151
110.00;100.00;0.532;6.527951508
110.00;100.00;0.536;6.640205159
110.00;100.00;0.540;6.748448695
110.00;100.00;0.544;6.889946688
110.00;100.00;0.548;7.002303425
110.00;100.00;0.552;7.160706623
110.00;100.00;0.556;7.252595663
110.00;100.00;0.560;7.362644785
110.00;100.00;0.564;7.494093814
110.00;100.00;0.568;7.630329647
110.00;100.00;0.572;7.681402957
110.00;100.00;0.576;7.783166095
110.00;100.00;0.580;7.836118685
110.00;100.00;0.584;7.921136445
110.00;100.00;0.588;8.029847495
110.00;100.00;0.592;8.128043238
110.00;100.00;0.596;8.137632469
110.00;100.00;0.600;8.26367035
110.00;100.00;0.604;8.443863581
110.00;100.00;0.608;8.619665031
110.00;100.00;0.612;8.618979196
110.00;100.00;0.616;8.872224655
110.00;100.00;0.620;9.015697898
110.00;100.00;0.624;9.149046349
110.00;100.00;0.628;9.374582514
110.00;100.00;0.632;9.601305017
110.00;100.00;0.636;9.767371398
110.00;100.00;0.640;10.11179331
110.00;100.00;0.644;10.23256752
110.00;100.00;0.648;10.48939062
110.00;100.00;0.652;10.58619025
110.00;100.00;0.656;10.95890755
110.00;100.00;0.660;11.18129504
110.00;100.00;0.664;11.42697467
110.00;100.00;0.668;11.70190089
110.00;100.00;0.672;11.93983777
110.00;100.00;0.676;12.1573508
110.00;100.00;0.680;12.34853228
110.00;100.00;0.684;12.5565858
110.00;100.00;0.688;12.79348944
110.00;100.00;0.692;13.12394854
110.00;100.00;0.696;13.31015458
110.00;100.00;0.700;13.54126791
110.00;100.00;0.704;13.71233851
110.00;100.00;0.708;13.87196007
110.00;100.00;0.712;14.25078327
110.00;100.00;0.716;14.31202085
110.00;100.00;0.720;14.50236953
110.00;100.00;0.724;14.72254156
110.00;100.00;0.728;14.83142135
110.00;100.00;0.732;15.02070089
110.00;100.00;0.736;15.12445939
110.00;100.00;0.740;15.32719238
110.00;100.00;0.744;15.49360238
110.00;100.00;0.748;15.57213782
110.00;100.00;0.752;15.67877332
110.00;100.00;0.756;15.80696121
110.00;100.00;0.760;15.86999492
110.00;100.00;0.764;15.92385177
110.00;100.00;0.768;16.02802936
110.00;100.00;0.772;16.07704754
110.00;100.00;0.776;16.10560834
110.00;100.00;0.780;16.15064936
110.00;100.00;0.784;16.1434818
110.00;100.00;0.788;16.09412373
110.00;100.00;0.792;16.09144482
110.00;100.00;0.796;16.10554447
110.00;100.00;0.800;16.04196088
110.00;100.00;0.804;16.05942245
110.00;100.00;0.808;15.99173918
110.00;100.00;0.812;16.00824854
110.00;100.00;0.816;15.83463888
110.00;100.00;0.820;15.63730207
110.00;100.00;0.824;15.56528614
110.00;100.00;0.828;15.45355227
110.00;100.00;0.832;15.28648314
110.00;100.00;0.836;15.19056118
110.00;100.00;0.840;15.00033004
110.00;100.00;0.844;14.88013924
110.00;100.00;0.848;14.71588719
110.00;100.00;0.852;14.53731292
110.00;100.00;0.856;14.39116722
110.00;100.00;0.860;14.24334944
110.00;100.00;0.864;14.01122325
110.00;100.00;0.868;13.75038107
110.00;100.00;0.872;13.66975356
110.00;100.00;0.876;13.58523563
110.00;100.00;0.880;13.21898102
110.00;100.00;0.884;13.04053172
110.00;100.00;0.888;12.83400226
110.00;100.00;0.892;12.62472988
110.00;100.00;0.896;12.42187581
110.00;100.00;0.900;12.13338162
110.00;100.00;0.904;11.93069349
110.00;100.00;0.908;11.69311248
110.00;100.00;0.912;11.52485789
110.00;100.00;0.916;11.33243226
110.00;100.00;0.920;11.13754776
110.00;100.00;0.924;10.87538838
110.00;100.00;0.928;10.674269
110.00;100.00;0.932;10.50784102
110.00;100.00;0.936;10.32400407
110.00;100.00;0.940;10.13208738
110.00;100.00;0.944;9.907480381
110.00;100.00;0.948;9.686101962
110.00;100.00;0.952;9.391236627
110.00;100.00;0.956;9.209320163
110.00;100.00;0.960;9.103191358
110.00;100.00;0.964;8.828120051
110.00;100.00;0.968;8.699102002
110.00;100.00;0.972;8.431594388
110.00;100.00;0.976;8.29096678
110.00;100.00;0.980;8.171321387
110.00;100.00;0.984;8.027679707
110.00;100.00;0.988;7.809823009
110.00;100.00;0.992;7.643569197
110.00;100.00;0.996;7.530475859
110.00;100.00;1.000;7.339196057
110.00;100.00;1.004;7.176810642
110.00;100.00;1.008;7.042594933
110.00;100.00;1.012;6.855497372
110.00;100.00;1.016;6.736480257
110.00;100.00;1.020;6.552778057
110.00;100.00;1.024;6.386483291
110.00;100.00;1.028;6.317336824
110.00;100.00;1.032;6.157551579
110.00;100.00;1.036;6.041965699
110.00;100.00;1.040;5.875772151
110.00;100.00;1.044;5.688617502
110.00;100.00;1.048;5.686944041
110.00;100.00;1.052;5.543787079
110.00;100.00;1.056;5.435389325
110.00;100.00;1.060;5.314438767
110.00;100.00;1.064;5.262160118
110.00;100.00;1.068;5.139028704
110.00;100.00;1.072;4.943138815
110.00;100.00;1.076;4.853219336
110.00;100.00;1.080;4.697247608
110.00;100.00;1.084;4.624499987
110.00;100.00;1.088;4.543849529
110.00;100.00;1.092;4.43522656
110.00;100.00;1.096;4.322531373
110.00;100.00;1.100;4.253874804
110.00;100.00;1.104;4.215014732
110.00;100.00;1.108;4.063834781
110.00;100.00;1.112;3.9712159
110.00;100.00;1.116;3.883347089
110.00;100.00;1.120;3.807974743
110.00;100.00;1.124;3.75674792
110.00;100.00;1.128;3.689622286
110.00;100.00;1.132;3.633785138
110.00;100.00;1.136;3.561445831
110.00;100.00;1.140;3.443596493
110.00;100.00;1.144;3.389238352
110.00;100.00;1.148;3.287322855
110.00;100.00;1.152;3.247931296
110.00;100.00;1.156;3.190044102
110.00;100.00;1.160;3.141861256
110.00;100.00;1.164;3.069468147
110.00;100.00;1.168;2.964448063
110.00;100.00;1.172;2.954990565
110.00;100.00;1.176;2.86719023
110.00;100.00;1.180;2.810139313
110.00;100.00;1.184;2.754409522
110.00;100.00;1.188;2.70808692
110.00;100.00;1.192;2.678567469
110.00;100.00;1.196;2.595182529
110.00;100.00;1.200;2.554677038
110.00;110.00;0.400;7.846708696
110.00;110.00;0.404;7.84855647
110.00;110.00;0.408;7.822520764
110.00;110.00;0.412;7.814028687
110.00;110.00;0.416;7.7812149
110.00;110.00;0.420;7.762597396
110.00;110.00;0.424;7.707845451
110.00;110.00;0.428;7.678151866
110.00;110.00;0.432;7.631131803
110.00;110.00;0.436;7.578885342
110.00;110.00;0.440;7.534760095
110.00;110.00;0.444;7.482445229
110.00;110.00;0.448;7.447370307
110.00;110.00;0.452;7.383525804
110.00;110.00;0.456;7.344529213
110.00;110.00;0.460;7.291625864
110.00;110.00;0.464;7.243724056
110.00;110.00;0.468;7.213679084
110.00;110.00;0.472;7.203020858
110.00;110.00;0.476;7.156660038
110.00;110.00;0.480;7.157347388
110.00;110.00;0.484;7.140022974
110.00;110.00;0.488;7.151928783
110.00;110.00;0.492;7.169971875
110.00;110.00;0.496;7.168144651
110.00;110.00;0.500;7.213612163
110.00;110.00;0.504;7.214720201
110.00;110.00;0.508;7.290569184
110.00;110.00;0.512;7.339620518
110.00;110.00;0.516;7.470832779
110.00;110.00;0.520;7.569443411
110.00;110.00;0.524;7.668906904
110.00;110.00;0.528;7.794239845
110.00;110.00;0.532;7.947534866
110.00;110.00;0.536;8.094194136
110.00;110.00;0.540;8.274088673
110.00;110.00;0.544;8.440942095
110.00;110.00;0.548;8.616866388
110.00;110.00;0.552;8.784691599
110.00;110.00;0.556;8.964025055
110.00;110.00;0.560;9.165974871
110.00;110.00;0.564;9.334916172
110.00;110.00;0.568;9.541509793
110.00;110.00;0.572;9.644184742
110.00;110.00;0.576;9.816713177
110.00;110.00;0.580;9.907546725
110.00;110.00;0.584;9.948576102
110.00;110.00;0.588;10.08729875
110.00;110.00;0.592;10.12994303
110.00;110.00;0.596;10.18052618
110.00;110.00;0.600;10.31864012
110.00;110.00;0.604;10.28903084
110.00;110.00;0.608;10.41992146
110.00;110.00;0.612;10.53634603
110.00;110.00;0.616;10.60573166
110.00;110.00;0.620;10.69311425
110.00;110.00;0.624;10.88994586
110.00;110.00;0.628;10.95635856
110.00;110.00;0.632;11.04398401
110.00;110.00;0.636;11.22735351
110.00;110.00;0.640;11.29926429
110.00;110.00;0.644;11.50899488
110.00;110.00;0.648;11.66021204
110.00;110.00;0.652;11.7988111
110.00;110.00;0.656;12.02036309
110.00;110.00;0.660;12.12655961
110.00;110.00;0.664;12.32446002
110.00;110.00;0.668;12.54930163
110.00;110.00;0.672;12.7383965
110.00;110.00;0.676;13.04963869
110.00;110.00;0.680;13.18714236
110.00;110.00;0.684;13.19127969
110.00;110.00;0.688;13.60374101
110.00;110.00;0.692;13.65001276
110.00;110.00;0.696;13.96413943
110.00;110.00;0.700;14.05344354
110.00;110.00;0.704;14.36505124
110.00;110.00;0.708;14.38708462
110.00;110.00;0.712;14.73108422
110.00;110.00;0.716;14.91260507
110.00;110.00;0.720;15.09028002
110.00;110.00;0.724;15.26626426
110.00;110.00;0.728;15.39036344
110.00;110.00;0.732;15.60967548
110.00;110.00;0.736;15.77282238
110.00;110.00;0.740;16.06793874
110.00;110.00;0.744;16.22060307
110.00;110.00;0.748;16.37820905
110.00;110.00;0.752;16.59454693
110.00;110.00;0.756;16.76092935
110.00;110.00;0.760;16.85549324
110.00;110.00;0.764;17.05038382
110.00;110.00;0.768;17.27704049
110.00;110.00;0.772;17.38937053
110.00;110.00;0.776;17.5079911
110.00;110.00;0.780;17.62604901
110.00;110.00;0.784;17.74888418
110.00;110.00;0.788;17.86501543
110.00;110.00;0.792;17.94269535
110.00;110.00;0.796;18.11472472
110.00;110.00;0.800;18.18735004
110.00;110.00;0.804;18.22560803
110.00;110.00;0.808;18.35258354
110.00;110.00;0.812;18.15293621
110.00;110.00;0.816;18.42456906
110.00;110.00;0.820;18.46094796
110.00;110.00;0.824;18.53106643
110.00;110.00;0.828;18.5471693
110.00;110.00;0.832;18.58634495
110.00;110.00;0.836;18.55603877
110.00;110.00;0.840;18.52717723
110.00;110.00;0.844;18.52324755
110.00;110.00;0.848;18.47852054
110.00;110.00;0.852;18.53593675
110.00;110.00;0.856;18.44542377
110.00;110.00;0.860;18.34471108
110.00;110.00;0.864;18.40316253
110.00;110.00;0.868;18.27304476
110.00;110.00;0.872;18.17218641
110.00;110.00;0.876;18.17359606
110.00;110.00;0.880;17.93999721
110.00;110.00;0.884;17.7950637
110.00;110.00;0.888;17.69973339
110.00;110.00;0.892;17.69540965
110.00;110.00;0.896;17.48315949
110.00;110.00;0.900;17.34619974
110.00;110.00;0.904;17.18785458
110.00;110.00;0.908;17.01642584
110.00;110.00;0.912;16.94914749
110.00;110.00;0.916;16.68511388
110.00;110.00;0.920;16.45063761
110.00;110.00;0.924;16.32083949
110.00;110.00;0.928;16.04324224
110.00;110.00;0.932;15.89577206
110.00;110.00;0.936;15.74727272
110.00;110.00;0.940;15.61425112
110.00;110.00;0.944;15.38121851
110.00;110.00;0.948;15.12328444
110.00;110.00;0.952;14.91361054
110.00;110.00;0.956;14.67879818
110.00;110.00;0.960;14.56886793
110.00;110.00;0.964;14.26515988
110.00;110.00;0.968;13.98782021
110.00;110.00;0.972;13.76047218
110.00;110.00;0.976;13.503599
110.00;110.00;0.980;13.5557745
110.00;110.00;0.984;13.25607295
110.00;110.00;0.988;13.07901689
110.00;110.00;0.992;12.88630688
110.00;110.00;0.996;12.56204872
110.00;110.00;1.000;12.35752645
110.00;110.00;1.004;12.2782536
110.00;110.00;1.008;11.86817273
110.00;110.00;1.012;11.72312463
110.00;110.00;1.016;11.42176501
110.00;110.00;1.020;11.28041014
110.00;110.00;1.024;11.01836229
110.00;110.00;1.028;10.78897479
110.00;110.00;1.032;10.66629029
110.00;110.00;1.036;10.51049753
110.00;110.00;1.040;10.14869046
110.00;110.00;1.044;10.1114499
110.00;110.00;1.048;9.854289337
110.00;110.00;1.052;9.707716643
110.00;110.00;1.056;9.516198581
110.00;110.00;1.060;9.314611256
110.00;110.00;1.064;9.292632762
110.00;110.00;1.068;9.24010936
110.00;110.00;1.072;8.692204384
110.00;110.00;1.076;8.488166438
110.00;110.00;1.080;8.368547769
110.00;110.00;1.084;8.289172557
110.00;110.00;1.088;8.066190275
110.00;110.00;1.092;7.891457645
110.00;110.00;1.096;7.786117434
110.00;110.00;1.100;7.618109038
110.00;110.00;1.104;7.447453124
110.00;110.00;1.108;7.365934935
110.00;110.00;1.112;7.251887957
110.00;110.00;1.116;7.032124166
110.00;110.00;1.120;6.875099618
110.00;110.00;1.124;6.75292388
110.00;110.00;1.128;6.64557202
110.00;110.00;1.132;6.53524112
110.00;110.00;1.136;6.371196784
110.00;110.00;1.140;6.257403497
110.00;110.00;1.144;6.117527955
110.00;110.00;1.148;6.092464117
110.00;110.00;1.152;5.939595807
110.00;110.00;1.156;5.802492443
110.00;110.00;1.160;5.713469493
110.00;110.00;1.164;5.532259477
110.00;110.00;1.168;5.492297465
110.00;110.00;1.172;5.380428412
110.00;110.00;1.176;5.2347815
110.00;110.00;1.180;5.153433421
110.00;110.00;1.184;5.033671575
110.00;110.00;1.188;4.929305923
110.00;110.00;1.192;4.809310949
110.00;110.00;1.196;4.737009088
110.00;110.00;1.200;4.649278106
110.00;120.00;0.400;9.090470458
110.00;120.00;0.404;9.100047437
110.00;120.00;0.408;9.090409272
110.00;120.00;0.412;9.070309368
110.00;120.00;0.416;9.033049363
110.00;120.00;0.420;9.049794591
110.00;120.00;0.424;8.972002256
110.00;120.00;0.428;8.93123567
110.00;120.00;0.432;8.884891601
110.00;120.00;0.436;8.877838037
110.00;120.00;0.440;8.806684365
110.00;120.00;0.444;8.749370464
110.00;120.00;0.448;8.744620635
110.00;120.00;0.452;8.659699386
110.00;120.00;0.456;8.596911916
110.00;120.00;0.460;8.573647947
110.00;120.00;0.464;8.526614797
110.00;120.00;0.468;8.501509757
110.00;120.00;0.472;8.45841818
110.00;120.00;0.476;8.418690723
110.00;120.00;0.480;8.392080609
110.00;120.00;0.484;8.407540221
110.00;120.00;0.488;8.388795131
110.00;120.00;0.492;8.418624887
110.00;120.00;0.496;8.460806825
110.00;120.00;0.500;8.487368018
110.00;120.00;0.504;8.544385746
110.00;120.00;0.508;8.594710779
110.00;120.00;0.512;8.662310747
110.00;120.00;0.516;8.81116296
110.00;120.00;0.520;8.905877939
110.00;120.00;0.524;9.066441733
110.00;120.00;0.528;9.212648452
110.00;120.00;0.532;9.392664788
110.00;120.00;0.536;9.568818826
110.00;120.00;0.540;9.761370288
